 ,address,city,floor,id,latitude,longitude,price,rooms,sq,year
2451,Wola G鏎czewska,Warszawa,1,11298,52.24214875,20.93046511,484000,2,45,1960
2452,Bemowo ul. Jana Blatona,Warszawa,1,14665,52.2569933,20.9221822,515000,2,52,1991
2453,Bemowo,Warszawa,1,9030,52.2389738,20.9132881,440000,1,30,2014
2454,Bemowo Chrzan闚 Lazurowa,Warszawa,0,11994,52.22873395,20.89572042,550000,3,56.61,2022
2455,Stare Miasto Umultowo,Poznan,1,3767,52.4696447,16.9479217,498000,4,71,2010
2456,Ursyn闚 ul. Rumby,Warszawa,2,14892,52.1428396,21.012989,1129000,4,113.3,1993
2457,Krowodrza Marii Jaremy,Krakow,1,27570,50.0865006,19.9079982,425000,2,38,1960
2458,Centrum,Warszawa,10,7128,52.2311577,21.0100632,339000,1,18,2021
2459,鏚mieie Z這ta,Warszawa,3,7350,52.23095545,21.00117599,1490000,5,111,1937
2460,Nowa Huta os. Piast闚,Krakow,1,18689,50.0980554,20.01710499,369000,3,47,1970
2461,Stare Miasto Pi靖kowo ul. Mateckiego,Poznan,0,3068,52.461312,16.897866,313196,2,43.56,2019
2462,Nowa Huta Czy篡ny Nowohucka 46,Krakow,3,30164,50.0558029,19.9993305,601236,4,70.32,2022
2463,皋liborz,Warszawa,1,10365,52.2675944,20.9796975,1150000,3,78.5,2014
2464,Wilan闚 ul. Jana III Sobieskiego,Warszawa,0,10423,52.1904607,21.0467831,569600,4,64,1970
2465,Nowe Miasto Polanka 2,Poznan,2,3451,52.39975875,16.95465997,677402,4,82.61,2020
2466,Praga-Po逝dnie Groch闚 Aleja Waszyngtona 102,Warszawa,2,12586,52.2425357,21.07579646,490000,2,46,1960
2467,Grunwald Jeleniog鏎ska 1/3,Poznan,1,5658,52.404212,16.882542,512898,3,70.26,2021
2468,Bia這喚ka,Warszawa,4,7733,52.3196649,21.0211773,660000,3,58,2019
2469,Bie瘸n闚-Prokocim Z這cie� Agatowa,Krakow,0,28542,50.0225216,20.0481276,350000,2,45,2020
2470,Mistrzejowice Osiedle Kalinowe 21,Krakow,2,19014,50.09163015,20.0117754,280000,2,36.02,1980
2471,Podg鏎ze,Krakow,4,28201,50.0430999,19.9529614,610000,2,38,2018
2472,Mokot闚 Stegny Egejska,Warszawa,1,15184,52.1789752,21.0581283,719000,3,65,1976
2473,Stare Miasto Pi靖kowo ul. Teofila Mateckiego,Poznan,2,3748,52.4611954,16.8977153,639880,3,94.1,2022
2474,Bronowice ul. Bronowicka 5,Krakow,4,28295,50.0778251,19.90068099,1015590,3,83.94,2021
2475,鏚mieie Powie,Warszawa,5,10156,52.2427517,21.0240188,1150000,4,72.9,1972
2476,Mokot闚 G鏎ny Mokot闚 Jana Karola Chodkiewicza,Warszawa,1,12159,52.2512299,21.2328919,1850000,3,102.11,2013
2477,Ochota ul. Bielska,Warszawa,2,17314,52.2015508,20.9607974,2690000,5,240,2010
2478,Ursyn闚,Warszawa,3,9451,52.141039,21.0323214,1190000,5,187.5,2009
2479,Wola,Warszawa,4,12321,52.2362379,20.9547815,600000,1,30,2019
2480,Podg鏎ze ul. Stanis豉wa Klimeckiego,Krakow,5,24812,50.0492242,19.9703793,469000,2,40.06,2021
2481,Wola Muran闚,Warszawa,6,6871,52.24033315,20.98709714,1021259,3,77.49,2021
2482,Podg鏎ze ul. Stanis豉wa Klimeckiego,Krakow,5,24892,50.0492242,19.9703793,749000,3,74.67,2021
2483,Podg鏎ze Konrada Wallenroda,Krakow,0,22016,50.0176748,20.0011197,440000,3,57,1980
2484,鏚mieie,Warszawa,4,13812,52.2328098,21.019067,735000,2,48.86,1965
2485,Bia這喚ka ul. Leona Berensona,Warszawa,1,8524,52.3246245,21.0547602,312900,2,38,2020
2486,Praga-Po逝dnie Goc豉w ul. gen. Tadeusza Bora-Komorowskiego,Warszawa,8,8764,52.2319581,21.0067249,449000,2,53.7,1984
2487,Ursus,Warszawa,2,11337,52.1960985,20.8828989,599900,2,68,2001
2488,鏚mieie Centrum ul. Szlak,Krakow,3,20262,50.0711279,19.9355011,899000,2,60.07,2009
2489,Je篡ce Podolany Jasielska 11,Poznan,2,4503,52.44571715,16.89621412,337735,2,49.74,2018
2490,Je篡ce ul. Sochaczewska,Poznan,3,344,52.425428,16.9139443,359000,3,42,1980
2491,Praga-Po逝dnie,Warszawa,10,9414,52.2373961,21.0712578,329900,1,28,1973
2492,Stare Miasto Szeroka,Krakow,3,22249,50.0524773,19.9480148,1290000,4,84,1930
2493,Nowe Miasto Malta ul. Katowicka,Poznan,3,5814,52.3973449,16.9619394,443362.5,3,50.67,2022
2494,Mokot闚 G鏎ny Mokot闚,Warszawa,0,8271,52.1926848,21.0107885,499000,3,56,1976
2495,Bemowo Morcinka 3,Warszawa,7,8447,52.2602665,20.91965096,625000,3,50.5,2015
2496,Je篡ce So豉cz,Poznan,3,2158,52.42260185,16.91753001,769000,4,97,2004
2497,Je篡ce Winiary,Poznan,1,4432,52.42260185,16.91753001,566835,4,71.3,2020
2498,D瑿niki Ruczaj Bu貪arska,Krakow,1,27399,50.0223447,19.917936,458000,2,42.59,2015
2499,Bia這喚ka,Warszawa,2,11953,52.3196649,21.0211773,476226,2,51.95,2022
2500,Praga-Po逝dnie Goc豉wek,Warszawa,5,14125,52.2383574,21.1265486,748000,4,92.5,2020
2501,Ursyn闚 Ernesta Malinowskiego,Warszawa,1,16292,52.3513218,20.9427193,670000,3,60.5,1979
2502,Ochota Stara Ochota Bia這brzeska,Warszawa,4,16691,52.21964225,20.97703373,795000,2,55,1936
2503,Nowe Miasto Staro喚ka,Poznan,0,3206,52.3664351,16.9440977,327015,3,44.51,2022
2504,Mistrzejowice os. Bohater闚 Wrzeia,Krakow,3,19544,50.0987686,20.0125241,240000,1,25.4,1985
2505,Pr鉅nik Bia造 G鏎ka Narodowa ul. ks. J霩efa Meiera,Krakow,0,26313,50.0978022,19.9645917,283000,1,31.51,2005
2506,Stare Miasto Naramowice Karpia 19,Poznan,1,3637,52.44511065,16.95397595,429000,2,45.62,2011
2507,鏚mieie ul. Marcina Kasprzaka,Warszawa,5,6807,52.2292097,20.9783003,370000,2,36,2021
2508,鏚mieie ul. Grzybowska,Warszawa,10,8359,52.2357458,20.9937207,550000,3,48,1976
2509,Nowe Miasto Malta ul. Katowicka,Poznan,4,5831,52.3973449,16.9619394,659677.5,4,90.99,2022
2510,Ursyn闚 ul. Xawerego Dunikowskiego,Warszawa,3,11411,52.1520072,21.0242114,750000,4,63.5,1978
2511,Nowe Miasto Zawady Studzienna,Poznan,1,4859,52.4205511,16.9649872,297268.86,2,39.62,2020
2512,Krowodrza Kazimierza Wielkiego,Krakow,0,29544,50.073573,19.9193678,599850,3,46.5,2022
2513,Stare Miasto Al. Niepodleg這i,Poznan,1,5327,52.4120984,16.9193436,375586,1,38.14,1920
2514,Mokot闚,Warszawa,2,14731,52.1939874,21.0457809,387500,2,31,1976
2515,鏚mieie,Warszawa,5,11675,52.2328098,21.019067,590000,2,38,1970
2516,Mokot闚 Czerniak闚 Bartycka ,Warszawa,0,11059,52.1939874,21.0457809,720000,2,61.2,2000
2517,Rembert闚 Kaw璚zyn,Warszawa,2,14265,52.242063,21.13803083,224600,1,25.24,2022
2518,Targ闚ek ul. Samarytanka,Warszawa,6,11447,52.2799476,21.057545,349000,2,34.47,2005
2519,Bia這喚ka ul. K靖y Grodziskie,Warszawa,2,11705,52.3246245,21.0547602,421379,3,59.77,2021
2520,鏚mieie 鏚mieie Po逝dniowe Jana Matejki,Warszawa,4,10791,52.2036868,21.0235949,2500000,2,96,1966
2521,Pr鉅nik Bia造 G鏎ka Narodowa Siewna,Krakow,4,29000,50.0919132,19.9556743,963000,3,78,2008
2522,Bielany ul. Rudzka 5,Warszawa,6,7613,52.27851165,20.9734368,441200,1,27.79,2021
2523,Grunwald,Poznan,2,3979,52.404212,16.882542,369000,2,41.6,1920
2524,Nowa Huta Czy篡ny Centralna,Krakow,1,22018,50.0635686,20.0037147,445000,3,50,1980
2525,Podg鏎ze P豉sz闚 Myiwska,Krakow,1,26573,50.0454593,20.0002025,417000,3,56.05,2023
2526,Ochota,Warszawa,1,14077,52.212225,20.9726299,1050000,3,65,1925
2527,鏚mieie,Warszawa,3,11142,52.2328098,21.019067,6450000,4,164.87,2012
2528,Pr鉅nik Bia造,Krakow,0,29835,50.1035684,19.95360311,449208,3,54.73,2021
2529,Wola Juliana Konstantego Ordona,Warszawa,2,6786,52.2247928,20.9525803,734264,3,69.89,2021
2530,Bemowo ul. Wroc豉wska,Warszawa,2,16238,52.2520293,20.9246864,535000,2,57,2000
2531,Grzeg鏎zki ul. Fabryczna,Krakow,3,19062,50.058444,19.9702351,475741,1,35.77,2021
2532,D瑿niki Ruczaj dr. Jana Piltza,Krakow,2,23183,50.0076191,19.8888826,569000,3,50.71,2020
2533,Podg鏎ze Zab這cie,Krakow,2,24174,50.0478769,19.96136869,569000,3,54.66,2021
2534,Rembert闚 Odbierz klucze szybko>> Wysoki standard. ,Warszawa,5,8454,52.2614149,21.1628191,449901,4,66.07,2021
2535,Podg鏎ze Duchackie ul. Walerego S豉wka,Krakow,6,24738,50.0242313,19.959569,389000,2,38.86,2021
2536,Podg鏎ze Bonarka Puszkarska,Krakow,7,19949,50.0238506,19.9601831,438874,2,40.78,2021
2537,Bielany ul. Rodziny Po豉nieckich,Warszawa,3,11961,52.2763105,20.913781,690489,3,53.35,2015
2538,Mokot闚,Warszawa,7,17162,52.1939874,21.0457809,589000,3,58.4,1976
2539,Pr鉅nik Bia造 ul. Macieja S這mczy雟kiego,Krakow,3,24360,50.0990111,19.9555971,365000,2,47,2001
2540,Grzeg鏎zki ul. Fabryczna,Krakow,7,28922,50.058444,19.9702351,887490,4,65.74,2021
2541,鏚mieie 鏚mieie P馧nocne,Warszawa,4,8727,52.2402106,21.01885112,820000,3,63.57,1960
2542,Grunwald,Poznan,10,2476,52.404212,16.882542,375000,3,49.9,1973
2543,Grunwald Jeleniog鏎ska 1/3,Poznan,0,5546,52.404212,16.882542,294516,1,36.36,2021
2544,Pr鉅nik Bia造 Stefana Banacha,Krakow,0,28087,50.1015333,19.9640995,485135,3,62.4,2021
2545,Wola,Warszawa,4,8851,52.2362379,20.9547815,432000,1,31,1951
2546,Nowa Huta Czy篡ny ul. So速ysowska,Krakow,2,28332,50.0605887,20.0240353,352086,2,34.86,2022
2547,Bemowo Chrzan闚 gen. Meriana C. Coopera,Warszawa,1,15599,52.2374244,20.89256915,565999,3,66.35,2022
2548,Grunwald Junikowo,Poznan,1,6101,52.39004985,16.85196708,690000,3,154.6,1995
2549,Ursyn闚 K這bucka,Warszawa,4,13768,52.1599734,20.99091619,620000,2,46.45,2015
2550,Nowe Miasto G堯wna Smolna 10,Poznan,1,5009,52.4220737,16.9664866,463680,3,64.4,2020
2551,Bia這喚ka ul. Flisak闚,Warszawa,2,8863,52.3629734,21.0445602,310000,2,42.29,2019
2552,Praga-Po逝dnie,Warszawa,1,15025,52.2373961,21.0712578,835000,3,66,2009
2553,Mokot闚 Piaseczy雟ka,Warszawa,2,15351,52.1909766,21.0317945,749000,2,58.13,1946
2554,皋liborz,Warszawa,4,14612,52.2675944,20.9796975,1380000,4,75.03,2017
2555,Wzg鏎za Krzes豉wickie ul. Architekt闚,Krakow,0,19472,50.0955215,20.0643647,329000,2,47.26,1973
2556,Wzg鏎za Krzes豉wickie ul.Gustawa Morcinka,Krakow,1,26697,50.1047809,20.0362743,374418,3,61.38,2022
2557,Podg鏎ze Zab這cie Stanis豉wa Klimeckiego,Krakow,2,23788,50.0492242,19.9703793,709000,3,69.64,2021
2558,Swoszowice Opatkowice ul. Jerzego Smole雟kiego,Krakow,0,19369,49.9823114,19.9203851,259594,2,32.86,2021
2559,Grunwald,Poznan,1,2309,52.404212,16.882542,295000,2,40.5,1930
2560,Mokot闚 G鏎ny Mokot闚 ul. Fryderyka Joliot-Curie,Warszawa,1,15049,52.1903781,21.0087101,1220000,3,82,2001
2561,Je篡ce Smochowice,Poznan,1,2087,52.437477,16.8327889,892100,6,162.2,2020
2562,Nowa Huta Czy篡ny ul. Woic闚,Krakow,1,26074,50.0469432,19.99715344,659548,4,71.69,2022
2563,wielkopolskie,Poznan,1,1144,52.4006632,16.91973259,424000,2,51,2023
2564,Praga-P馧noc Stara Praga,Warszawa,5,12878,52.2552778,21.0466667,1600000,4,90.5,1922
2565,W這chy Nowe W這chy,Warszawa,1,8950,52.1627414,20.9611854,549000,2,51.11,2012
2566,Wilda D瑿iec,Poznan,10,1190,52.3711081,16.9163707,499000,3,52.18,2017
2567,Praga-P馧noc Nowa Praga Czynszowa,Warszawa,1,14457,52.26058,21.0423023,395000,1,35.4,2000
2568,Mistrzejowice Piast闚,Krakow,8,22708,50.1012069,20.0173643,479463,3,67.53,2021
2569,Stare Miasto Szpitalna,Krakow,1,27366,50.0647876,19.942688,2203500,3,84.75,1929
2570,Grzeg鏎zki ul. Fabryczna,Krakow,4,28865,50.058444,19.9702351,1057910,3,88.9,2021
2571,Nowe Miasto Malta ul. Katowicka,Poznan,4,5846,52.3973449,16.9619394,308750,2,32.5,2022
2572,Nowa Huta Czy篡ny Nowohucka 46,Krakow,1,30145,50.0558029,19.9993305,479320,3,52.1,2022
2573,Pr鉅nik Bia造 G鏎ka Narodowa,Krakow,2,22562,50.0974858,19.9592694,335000,2,37,2000
2574,Nowa Huta Czy篡ny Nowohucka 46,Krakow,0,30152,50.0558029,19.9993305,438748,2,47.69,2022
2575,Podg鏎ze Duchackie ul. Kordiana,Krakow,3,23203,50.0083742,19.9639699,580000,4,91.87,2000
2576,Wzg鏎za Krzes豉wickie,Krakow,0,20435,50.0984135,20.09201112,290000,2,42.6,1955
2577,Praga-Po逝dnie Goc豉wek ul. Korkowa,Warszawa,1,14267,52.2443789,21.1752608,542332,3,64.95,2021
2578,Bielany Marymont Ul. S這wia雟ka 23,Warszawa,0,13369,52.27575215,20.96603681,815850,2,54.39,2022
2579,Stare Miasto Umultowo,Poznan,0,1365,52.4696447,16.9479217,498000,4,71,2010
2580,Wilan闚 Franciszka Klimczaka,Warszawa,0,18204,52.16364095,21.08192355,2450000,4,180,2008
2581,D瑿niki Ruczaj,Krakow,1,27752,50.0230156,19.9083637,385000,2,36.68,2020
2582,Pr鉅nik Bia造 Kuicy Ko陶靖ajowskiej,Krakow,2,22878,50.0974858,19.9592694,335000,2,37,2000
2583,Stare Miasto Skawi雟ka,Krakow,1,25988,50.047494,19.9419376,979000,3,103.6,1841
2584,Pr鉅nik Czerwony Promienistych,Krakow,1,20157,50.0858369,19.9714303,417000,2,43.04,2021
2585,Wilan闚 ul. Sarmacka,Warszawa,0,15993,52.1656517,21.0767961,1200000,3,87,2009
2586,Nowe Miasto Staro喚ka,Poznan,1,4269,52.3664351,16.9440977,275040,2,38,2021
2587,Krowodrza,Krakow,2,26581,50.07087985,19.91656312,1230000,4,131,2008
2588,Nowe Miasto Malta ul. Katowicka,Poznan,5,4643,52.3973449,16.9619394,312930,2,32.94,2022
2589,Grzeg鏎zki Olsza Pilot闚,Krakow,4,21282,50.0789571,19.9715267,750000,3,56.3,2017
2590,Podg鏎ze,Krakow,3,29678,50.0430999,19.9529614,1125000,4,86,2018
2591,Praga-Po逝dnie Goc豉w,Warszawa,6,8419,52.2286331,21.1065722,573144,2,46.82,2022
2592,Praga-Po逝dnie Goc豉w,Warszawa,1,9594,52.2286331,21.1065722,423300,2,45.01,2022
2593,Pr鉅nik Czerwony Reduta ,Krakow,4,26174,50.0469432,19.99715344,425000,2,32,2020
2594,Wilan闚,Warszawa,5,13347,52.1530829,21.1104411,691485,3,63.9,2020
2595,Bronowice Bronowice Ma貫,Krakow,1,26854,50.0898376,19.87081287,399000,1,28.46,2019
2596,Je篡ce ul. Poznanska,Poznan,2,2623,52.4132264,16.9042942,445000,2,61.87,1904
2597,Stare Miasto Naramowice ul. Czarnucha,Poznan,1,1997,52.4499763,16.9527562,335257,2,48.1,2020
2598,Pr鉅nik Bia造 ul. Stefana Banacha,Krakow,3,21473,50.1021791,19.9559231,410265,3,50.65,2022
2599,Bia這喚ka Tarchomin,Warszawa,8,8136,52.32069265,20.97083387,519072,3,56.9,2022
2600,Rembert闚 ul. Che軛篡雟ka,Warszawa,1,6779,52.2459641,21.133045,488307,4,70.26,2022
2601,Krowodrza,Krakow,1,21077,50.07087985,19.91656312,455000,3,51,1980
2602,Nowa Huta Czy篡ny Nowohucka 46,Krakow,4,30166,50.0558029,19.9993305,404177,2,42.77,2022
2603,Bielany ul. Rudzka 5,Warszawa,4,7654,52.27851165,20.9734368,913700,3,72.46,2021
2604,Wola ul. Marcina Kasprzaka,Warszawa,2,7253,52.22729845,20.95301421,235000,1,19,2021
2605,Wilda D瑿iec υzowa,Poznan,7,964,52.3691986,16.9079518,358900,2,47.4,1960
2606,Grunwald Jeleniog鏎ska 1/3,Poznan,4,5588,52.404212,16.882542,420122,2,53.18,2021
2607,Ursus,Warszawa,1,15594,52.1960985,20.8828989,199000,1,19,2021
2608,Praga-P馧noc Stara Praga ul. Olszowa,Warszawa,2,6841,52.2515362,21.0278069,399000,2,37,1967
2609,ma這polskie,Krakow,1,22404,50.0619474,19.9368564,470000,5,100,2021
2610,Pr鉅nik Czerwony,Krakow,2,26782,50.0859419,19.96660061,525000,3,64,2004
2611,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,0,23371,50.0986433,20.0132206,390150,2,45.9,2022
2612,Bia這喚ka Przyrodnicza,Warszawa,1,16740,52.3272463,21.0514745,297000,2,34,2021
2613,Nowa Huta Czy篡ny ul. So速ysowska,Krakow,1,18538,50.0605887,20.0240353,357120,2,38.4,2021
2614,ζgiewniki-Borek Fa喚cki ζgiewniki 砰wiecka,Krakow,3,24611,50.014117,19.9179187,647000,3,67,2020
2615,Stare Miasto,Krakow,0,29061,50.0590398,19.9371683,400000,1,32.21,2020
2616,Bia這喚ka,Warszawa,3,10213,52.3196649,21.0211773,280000,1,30,2004
2617,皋liborz,Warszawa,0,14628,52.2675944,20.9796975,620000,2,41.5,2014
2618,Bielany ul. Rudzka 5,Warszawa,5,7649,52.27851165,20.9734368,582900,2,41.31,2021
2619,Bemowo Millera,Warszawa,0,9416,52.2590978,20.9195415,609000,3,62.5,1987
2620,Ursus,Warszawa,6,15310,52.1960985,20.8828989,744285,4,85.6,2020
2621,Stare Miasto Naramowice,Poznan,0,4557,52.4496489,16.9494082,591000,4,91,2020
2622,Ursyn闚 ul. Nowoursynowska,Warszawa,5,13452,52.16658235,21.04068566,1100000,4,93,2001
2623,Stare Miasto Krowoderska,Krakow,1,29352,50.0724073,19.9317197,715000,3,65.5,1988
2624,Praga-Po逝dnie Janusza Meissnera,Warszawa,5,14051,52.22267195,21.09006929,830000,7,84.5,1993
2625,Podg鏎ze Duchackie Kurdwan闚 Kordiana,Krakow,4,25766,50.0083742,19.9639699,599000,4,82.6,1998
2626,Bielany ul. Rudzka 5,Warszawa,4,7674,52.27851165,20.9734368,701500,2,52.93,2021
2627,Praga-Po逝dnie Groch闚 Grenadier闚,Warszawa,1,12235,52.24444995,21.07575223,605820,3,52.68,2021
2628,Pr鉅nik Bia造 G鏎ka Narodowa Meiera,Krakow,2,25326,50.0969632,19.9652068,495000,2,59,2008
2629,Stare Miasto Zwierzyniecka,Krakow,2,27646,50.0585369,19.9328322,895000,2,59,2007
2630,Bielany ul. Wrzeciono,Warszawa,4,15665,52.2915543,20.9450519,245000,1,17.5,1968
2631,Nowe Miasto 鏚ka,Poznan,0,2642,52.4006632,16.91973259,327625,2,45.44,2018
2632,鏚mieie,Warszawa,0,11318,52.2328098,21.019067,480000,2,30,1912
2633,Pr鉅nik Czerwony Dobrego Pasterza,Krakow,0,29476,50.0878647,19.9683977,408000,2,33,2019
2634,Grunwald G鏎czyn ul. Romana Dmowskiego,Poznan,2,5468,52.3817991,16.8916385,455700,2,61.52,2021
2635,Targ闚ek,Warszawa,1,14614,52.2751918,21.0580854,465000,3,46.5,1970
2636,Ursus,Warszawa,7,13957,52.1960985,20.8828989,460000,2,38,2019
2637,Ursus ul. Kolorowa,Warszawa,3,14091,52.1898973,20.8934493,460000,3,50,1968
2638,Stare Miasto Pi靖kowo Henryka Opie雟kiego,Poznan,4,4510,52.46002075,16.92329308,549000,3,64.63,2007
2639,Mokot闚 G鏎ny Mokot闚 Pu豉wska 16,Warszawa,1,9049,52.1852369,21.0237945,780000,3,51.8,1937
2640,Stare Miasto Kazimierz Dajw鏎,Krakow,1,19365,50.0517163,19.9492598,627000,2,43,1880
2641,Mokot闚 Oskara Langego,Warszawa,6,6304,52.1811402,21.0089203,575000,3,43,1970
2642,wielkopolskie,Poznan,1,3640,52.4006632,16.91973259,594395,3,67.99,2020
2643,Je篡ce Podolany,Poznan,0,3362,52.456781,16.887939,550000,3,63.23,2009
2644,Krowodrza,Krakow,2,22961,50.07087985,19.91656312,779000,3,69,1930
2645,Ochota Stara Ochota Niemcewicza,Warszawa,0,11504,52.2211284,20.9848549,489000,3,45.43,1974
2646,Stare Miasto Centrum ul. Mieczys豉wa Niedzia趾owskiego,Poznan,0,4173,52.3993455,16.9246072,293700,1,26.7,2020
2647,Podg鏎ze Duchackie Wola Duchacka,Krakow,6,20963,50.0146222,19.953758,359000,2,38.86,2021
2648,Grzeg鏎zki,Krakow,8,27042,50.06497215,19.96882552,1987979,4,129.51,2022
2649,Krowodrza,Krakow,0,22534,50.07087985,19.91656312,399000,1,37,1933
2650,Stare Miasto Piekary,Poznan,2,44,52.4035144,16.9330211,239900,2,47.58,1900
2651,Mokot闚,Warszawa,6,16844,52.1939874,21.0457809,469000,2,37.3,1971
2652,Wola Mir闚 Grzybowska,Warszawa,4,7582,52.234542,20.99227218,1199000,3,66.63,2009
2653,Je篡ce Strzeszyn Owidiusza,Poznan,0,1146,52.4467464,16.8744922,850000,4,146.5,1995
2654,鏚mieie,Warszawa,7,9205,52.2328098,21.019067,1285000,3,76,2019
2655,Grzeg鏎zki,Krakow,0,18650,50.06497215,19.96882552,799000,3,78,2007
2656,Bemowo ul. Szeligowska,Warszawa,1,10198,52.2207807,20.8969917,544000,3,57,2011
2657,Bie瘸n闚-Prokocim Bie瘸n闚,Krakow,3,20649,50.0128958,20.0258584,406000,2,40.12,2014
2658,Wawer Marysin Wawerski ul. Bluszczowa,Warszawa,1,14184,52.2391087,21.1343092,542332.5,3,64.95,2021
2659,Ursyn闚 al. Aleja Komisji Edukacji Narodowej 50,Warszawa,1,6461,52.1620456,21.0276283,850000,2,60,2002
2660,Stare Miasto Centrum,Poznan,4,1200,52.3601021,16.84983412,890000,3,84.81,2020
2661,Praga-Po逝dnie Pustelnicka,Warszawa,2,11626,52.2405371,21.1049089,430710,2,41.02,2021
2662,Bia這喚ka 疾ra� 疾ra�,Warszawa,1,12373,52.314243,20.9988422,453000,3,65,2020
2663,Ochota Niemcewicza,Warszawa,3,9768,52.2211284,20.9848549,1290000,4,110,2004
2664,Podg鏎ze P豉sz闚 Lipska,Krakow,1,23006,50.0454593,20.0002025,312146.5,1,31.69,2021
2665,Wola Ulrych闚 Sowi雟kiego,Warszawa,2,12368,52.2307669,20.9481748,379000,2,37.5,1970
2666,鏚mieie K這pot,Warszawa,10,15058,52.259176,20.9908751,1049000,3,66,2020
2667,Ochota Stara Ochota,Warszawa,4,6609,52.21691,20.97827,575000,2,49.68,1958
2668,Krowodrza Armii Krajowej,Krakow,1,21487,50.0700651,19.89798858,720000,3,62.9,1998
2669,Grunwald Jeleniog鏎ska 1/3,Poznan,0,5533,52.404212,16.882542,449604,3,65.16,2021
2670,Praga-Po逝dnie Grochowska,Warszawa,5,13236,52.2497745,21.1068857,1352085,4,116.3,2022
2671,Mokot闚 Zaj鉍zkowska,Warszawa,1,12738,52.2319581,21.0067249,1135000,2,63.68,2020
2672,Mistrzejowice Osiedle Bohater闚 Wrzeia,Krakow,1,29746,50.0987686,20.0125241,561000,3,66,1992
2673,Stare Miasto Centrum,Poznan,2,998,52.3601021,16.84983412,420000,2,43,2001
2674,Mistrzejowice,Krakow,4,25062,50.09742625,20.00960263,402979,3,51.01,2022
2675,Stare Miasto Naramowice ul. Czarnucha,Poznan,1,1852,52.4499763,16.9527562,328446.5,2,54.65,2022
2676,Bemowo,Warszawa,8,15521,52.2389738,20.9132881,685000,2,65.7,2000
2677,Mokot闚,Warszawa,1,17230,52.1939874,21.0457809,615000,2,43.7,2020
2678,Nowa Huta,Krakow,2,19463,50.08061865,20.1293322,361000,3,56.5,1968
2679,Grzeg鏎zki ul. Grzeg鏎zecka,Krakow,2,28685,50.0587885,19.9500605,437570,1,32.9,2020
2680,Mokot闚,Warszawa,2,15338,52.1939874,21.0457809,597060,2,48.15,2021
2681,Mokot闚,Warszawa,1,17909,52.1939874,21.0457809,520000,2,44,1970
2682,Wilan闚 al. Rzeczypospolitej,Warszawa,1,10639,52.1537994,21.0822817,589000,2,41.37,2016
2683,Praga-Po逝dnie Grochowska,Warszawa,2,17786,52.2497745,21.1068857,240647,1,24.4,2021
2684,Praga-Po逝dnie Goc豉w,Warszawa,5,10640,52.2286331,21.1065722,386600,1,30.81,2021
2685,Wola,Warszawa,3,18015,52.2362379,20.9547815,740000,3,61,1961
2686,Grunwald Bu貪arska,Poznan,0,2039,52.3958369,16.8627283,379000,3,59,2020
2687,Mokot闚 Ok璚ka,Warszawa,8,16909,52.1875815,21.0156361,485000,3,46,1967
2688,Stare Miasto Naramowice ul. Karpia 22,Poznan,0,432,52.4447162,16.95258236,358700,3,52.72,2021
2689,Wola Muran闚,Warszawa,1,9648,52.24033315,20.98709714,697218,2,53.86,2021
2690,Stare Miasto Centrum Piekary,Poznan,4,3978,52.3000208,16.5711555,259900,3,60.49,1900
2691,Mokot闚,Warszawa,3,16388,52.1939874,21.0457809,550000,3,55.69,1970
2692,Bie鎍zyce os. Kazimierzowskie,Krakow,5,18407,50.0861204,20.0244875,318000,2,37,1978
2693,Zwierzyniec Wola Justowska Kr鏊owej Jadwigi,Krakow,2,23204,50.0650619,19.877649,999000,4,100,2003
2694,Podg鏎ze Duchackie Walerego S豉wka,Krakow,5,24121,50.0242313,19.959569,489000,2,55.5,2020
2695,Bronowice Wizjoner闚,Krakow,2,28231,50.0849209,19.8909484,399000,1,28,2018
2696,Bronowice Kaspra 疾lechowskiego,Krakow,1,22328,50.0745879,19.9031263,525000,2,50,1959
2697,Bronowice Bronowicka,Krakow,3,27750,50.0778251,19.90068099,498500,3,43.9,1975
2698,Ursyn闚 E.Malinowskiego,Warszawa,1,11383,52.1511517,21.0382794,536900,2,46.8,1980
2699,Pr鉅nik Bia造,Krakow,1,25800,50.1035684,19.95360311,790000,4,114.72,2020
2700,Stare Miasto Winogrady,Poznan,3,1323,52.4348647,16.9383531,359000,2,46.7,1970
2701,Pr鉅nik Czerwony Ugorek Janusza Meissnera,Krakow,1,28278,50.07607065,19.97947475,765709,3,85,2021
2702,皋liborz Czarnieckiego / ciche / winda / recepcja / 1924 r.,Warszawa,4,15035,52.1627414,20.9611854,895000,3,53.1,1924
